interpolation_factor,month,delivery_hour,is_weekend,zone,average_predicted_price,interpolation_factor,iso,time_bucket
0.7360397,9,8,False,North,0.9293012,0.79203564,ERCOT,7X16
0.7360397,9,8,False,Pan,0.92482805,0.79586655,ERCOT,7X16
0.7360397,9,8,False,South,0.9308956,0.7906791,ERCOT,7X16
0.7360397,9,8,False,West,0.92879343,0.79246867,ERCOT,7X16
0.85160923,10,8,True,Houston,0.97040004,0.8775857,ERCOT,7X16
0.85160923,10,8,True,North,0.97043544,0.8775537,ERCOT,7X16
0.85948396,10,8,True,Pan,0.9493038,0.90538347,ERCOT,7X16
0.85160923,10,8,True,South,0.9733362,0.87493837,ERCOT,7X16
0.85160923,10,8,True,West,0.9762663,0.8723124,ERCOT,7X16
1.0719473,10,8,False,Houston,0.97040004,1.1046448,ERCOT,7X16
1.0719473,10,8,False,North,0.97043544,1.1046045,ERCOT,7X16
1.0719473,10,8,False,Pan,0.9493038,1.1291932,ERCOT,7X16
1.0719473,10,8,False,South,0.9733362,1.1013125,ERCOT,7X16
1.0719473,10,8,False,West,0.9762663,1.0980071,ERCOT,7X16
1.2004735,11,8,True,Houston,0.99537927,1.2060463,ERCOT,7X16
1.2004735,11,8,True,North,0.99545974,1.2059488,ERCOT,7X16
1.4210522,11,8,True,Pan,1.029411,1.3804518,ERCOT,7X16
1.2004735,11,8,True,South,0.9958511,1.205475,ERCOT,7X16
1.2004735,11,8,True,West,1.019498,1.1775144,ERCOT,7X16
1.1439184,11,8,False,Houston,0.99537927,1.1492287,ERCOT,7X16
1.1439184,11,8,False,North,0.99545974,1.1491358,ERCOT,7X16
1.1439184,11,8,False,Pan,1.029411,1.1112359,ERCOT,7X16
1.1439184,11,8,False,South,0.9958511,1.1486841,ERCOT,7X16
1.1439184,11,8,False,West,1.019498,1.1220409,ERCOT,7X16
1.2012979,12,8,True,Houston,0.95762986,1.254449,ERCOT,7X16
1.2012979,12,8,True,North,0.9576416,1.2544336,ERCOT,7X16
1.405968,12,8,True,Pan,0.96451265,1.4576977,ERCOT,7X16
1.2012979,12,8,True,South,0.95909023,1.2525389,ERCOT,7X16
1.2012979,12,8,True,West,0.9774122,1.2290596,ERCOT,7X16
1.8361261,12,8,False,Houston,0.95762986,1.9173651,ERCOT,7X16
1.8361261,12,8,False,North,0.9576416,1.9173416,ERCOT,7X16
1.8361261,12,8,False,Pan,0.96451265,1.9036827,ERCOT,7X16
1.8361261,12,8,False,South,0.95909023,1.9144456,ERCOT,7X16
1.8361261,12,8,False,West,0.9774122,1.8785585,ERCOT,7X16
0.90623134,1,9,True,Houston,0.95571494,0.9482235,ERCOT,7X16
0.90623134,1,9,True,North,0.9556753,0.9482628,ERCOT,7X16
0.90623134,1,9,True,Pan,0.9542344,0.9496947,ERCOT,7X16
0.90623134,1,9,True,South,0.95571494,0.9482235,ERCOT,7X16
0.90046966,1,9,True,West,0.95498806,0.942912,ERCOT,7X16
1.4113004,1,9,False,Houston,0.95571494,1.476696,ERCOT,7X16
1.4113004,1,9,False,North,0.9556753,1.4767573,ERCOT,7X16
1.4339758,1,9,False,Pan,0.9542344,1.50275,ERCOT,7X16
1.4113004,1,9,False,South,0.95571494,1.476696,ERCOT,7X16
1.4339758,1,9,False,West,0.95498806,1.5015641,ERCOT,7X16
0.9177457,2,9,True,Houston,0.9414346,0.9748374,ERCOT,7X16
0.9177457,2,9,True,North,0.9414346,0.9748374,ERCOT,7X16
0.9177457,2,9,True,Pan,0.92091423,0.9965594,ERCOT,7X16
0.9177457,2,9,True,South,0.9414346,0.9748374,ERCOT,7X16
0.911984,2,9,True,West,0.93489075,0.97549796,ERCOT,7X16
1.7048087,2,9,False,Houston,0.9414346,1.8108625,ERCOT,7X16
1.7048087,2,9,False,North,0.9414346,1.8108625,ERCOT,7X16
1.7274841,2,9,False,Pan,0.92091423,1.875836,ERCOT,7X16
1.7048087,2,9,False,South,0.9414346,1.8108625,ERCOT,7X16
1.7274841,2,9,False,West,0.93489075,1.8477925,ERCOT,7X16
0.79368603,3,9,True,Houston,0.969814,0.81838995,ERCOT,7X16
0.79368603,3,9,True,North,0.9706504,0.81768477,ERCOT,7X16
0.79368603,3,9,True,Pan,0.9982429,0.79508305,ERCOT,7X16
0.79368603,3,9,True,South,0.9706504,0.81768477,ERCOT,7X16
0.78792435,3,9,True,West,0.9772634,0.8062559,ERCOT,7X16
0.91459525,3,9,False,Houston,0.969814,0.94306254,ERCOT,7X16
0.91459525,3,9,False,North,0.9706504,0.94224995,ERCOT,7X16
0.93727076,3,9,False,Pan,0.9982429,0.9389205,ERCOT,7X16
0.91459525,3,9,False,South,0.9706504,0.94224995,ERCOT,7X16
0.92045254,3,9,False,West,0.9772634,0.9418674,ERCOT,7X16
0.80006987,4,9,True,Houston,0.9742145,0.8212461,ERCOT,7X16
0.80006987,4,9,True,North,0.97560173,0.8200784,ERCOT,7X16
0.80006987,4,9,True,Pan,0.96982884,0.8249599,ERCOT,7X16
0.80006987,4,9,True,South,0.97560173,0.8200784,ERCOT,7X16
0.80006987,4,9,True,West,0.99613786,0.8031718,ERCOT,7X16
0.8394497,4,9,False,Houston,0.9742145,0.8616682,ERCOT,7X16
0.8394497,4,9,False,North,0.97560173,0.860443,ERCOT,7X16
0.8394497,4,9,False,Pan,0.96982884,0.8655648,ERCOT,7X16
0.8394497,4,9,False,South,0.97560173,0.860443,ERCOT,7X16
0.8226315,4,9,False,West,0.99613786,0.8258209,ERCOT,7X16
0.6341078,5,9,True,Houston,0.91842383,0.6904305,ERCOT,7X16
0.6341078,5,9,True,North,0.9259486,0.6848197,ERCOT,7X16
0.6341078,5,9,True,Pan,0.91974765,0.68943673,ERCOT,7X16
0.6341078,5,9,True,South,0.9259486,0.6848197,ERCOT,7X16
0.6341078,5,9,True,West,0.9280842,0.6832439,ERCOT,7X16
0.82864827,5,9,False,Houston,0.91842383,0.9022504,ERCOT,7X16
0.82864827,5,9,False,North,0.9259486,0.8949182,ERCOT,7X16
0.82864827,5,9,False,Pan,0.91974765,0.90095174,ERCOT,7X16
0.82864827,5,9,False,South,0.9259486,0.8949182,ERCOT,7X16
0.81183004,5,9,False,West,0.9280842,0.8747375,ERCOT,7X16
0.62723005,6,9,True,Houston,0.9331908,0.6721348,ERCOT,7X16
0.62723005,6,9,True,North,0.9387619,0.6681461,ERCOT,7X16
0.62723005,6,9,True,Pan,0.9341752,0.6714266,ERCOT,7X16
0.62723005,6,9,True,South,0.9388954,0.66805106,ERCOT,7X16
0.62723005,6,9,True,West,0.93868357,0.6682018,ERCOT,7X16
0.7442575,6,9,False,Houston,0.9331908,0.79754055,ERCOT,7X16
0.7442575,6,9,False,North,0.9387619,0.7928075,ERCOT,7X16
0.7442575,6,9,False,Pan,0.9341752,0.7967001,ERCOT,7X16
0.7442575,6,9,False,South,0.9388954,0.7926948,ERCOT,7X16
0.7274393,6,9,False,West,0.93868357,0.7749569,ERCOT,7X16
0.62723005,7,9,True,Houston,0.9367292,0.6695959,ERCOT,7X16
0.62723005,7,9,True,North,0.9396787,0.6674941,ERCOT,7X16
0.62723005,7,9,True,Pan,0.9352057,0.6706867,ERCOT,7X16
0.62723005,7,9,True,South,0.9414068,0.6662689,ERCOT,7X16
0.62723005,7,9,True,West,0.93930453,0.6677601,ERCOT,7X16
0.7442575,7,9,False,Houston,0.9367292,0.79452795,ERCOT,7X16
0.7442575,7,9,False,North,0.9396787,0.79203403,ERCOT,7X16
0.7442575,7,9,False,Pan,0.9352057,0.79582226,ERCOT,7X16
0.7442575,7,9,False,South,0.9414068,0.79058015,ERCOT,7X16
0.7274393,7,9,False,West,0.93930453,0.7744446,ERCOT,7X16
0.62723005,8,9,True,Houston,0.93553686,0.6704493,ERCOT,7X16
0.62723005,8,9,True,North,0.9384865,0.6683421,ERCOT,7X16
0.62723005,8,9,True,Pan,0.93401337,0.6715429,ERCOT,7X16
0.62723005,8,9,True,South,0.94008094,0.66720855,ERCOT,7X16
0.62723005,8,9,True,West,0.93797874,0.6687039,ERCOT,7X16
0.7442575,8,9,False,Houston,0.93553686,0.7955406,ERCOT,7X16
0.7442575,8,9,False,North,0.9384865,0.79304016,ERCOT,7X16
0.7442575,8,9,False,Pan,0.93401337,0.79683816,ERCOT,7X16
0.7442575,8,9,False,South,0.94008094,0.7916951,ERCOT,7X16
0.7274393,8,9,False,West,0.93797874,0.7755392,ERCOT,7X16
0.6282017,9,9,True,Houston,0.92635155,0.6781461,ERCOT,7X16
0.6282017,9,9,True,North,0.9293012,0.6759937,ERCOT,7X16
0.6282017,9,9,True,Pan,0.92482805,0.6792633,ERCOT,7X16
0.6282017,9,9,True,South,0.9308956,0.6748358,ERCOT,7X16
0.6282017,9,9,True,West,0.92879343,0.6763632,ERCOT,7X16
0.7442575,9,9,False,Houston,0.92635155,0.80342877,ERCOT,7X16
0.7442575,9,9,False,North,0.9293012,0.80087864,ERCOT,7X16
0.7442575,9,9,False,Pan,0.92482805,0.8047523,ERCOT,7X16
0.7442575,9,9,False,South,0.9308956,0.79950696,ERCOT,7X16
0.7274393,9,9,False,West,0.92879343,0.7832089,ERCOT,7X16
0.84766036,10,9,True,Houston,0.97040004,0.87351644,ERCOT,7X16
0.84766036,10,9,True,North,0.97043544,0.87348455,ERCOT,7X16
0.8533608,10,9,True,Pan,0.9493038,0.8989333,ERCOT,7X16
0.84766036,10,9,True,South,0.9733362,0.8708814,ERCOT,7X16
0.84766036,10,9,True,West,0.9762663,0.86826754,ERCOT,7X16
0.8722661,10,9,False,Houston,0.97040004,0.89887273,ERCOT,7X16
0.8722661,10,9,False,North,0.97043544,0.8988399,ERCOT,7X16
0.8722661,10,9,False,Pan,0.9493038,0.9188482,ERCOT,7X16
0.8722661,10,9,False,South,0.9733362,0.89616114,ERCOT,7X16
0.8554479,10,9,False,West,0.9762663,0.87624437,ERCOT,7X16
1.0639067,11,9,True,Houston,0.99537927,1.0688455,ERCOT,7X16
1.0639067,11,9,True,North,0.99545974,1.0687591,ERCOT,7X16
1.1270028,11,9,True,Pan,1.029411,1.0948036,ERCOT,7X16
1.0639067,11,9,True,South,0.9958511,1.0683391,ERCOT,7X16
1.0639067,11,9,True,West,1.019498,1.0435593,ERCOT,7X16
0.89693266,11,9,False,Houston,0.99537927,0.9010964,ERCOT,7X16
0.89693266,11,9,False,North,0.99545974,0.90102357,ERCOT,7X16
0.89693266,11,9,False,Pan,1.029411,0.8713067,ERCOT,7X16
0.89693266,11,9,False,South,0.9958511,0.90066946,ERCOT,7X16
0.88011444,11,9,False,West,1.019498,0.86328214,ERCOT,7X16
0.8266179,12,9,True,Houston,0.95762986,0.8631914,ERCOT,7X16
0.8266179,12,9,True,North,0.9576416,0.8631809,ERCOT,7X16
0.8355641,12,9,True,Pan,0.96451265,0.866307,ERCOT,7X16
0.8266179,12,9,True,South,0.95909023,0.8618771,ERCOT,7X16
0.8266179,12,9,True,West,0.9774122,0.8457208,ERCOT,7X16
0.931027,12,9,False,Houston,0.95762986,0.9722201,ERCOT,7X16
0.931027,12,9,False,North,0.9576416,0.9722082,ERCOT,7X16
0.931027,12,9,False,Pan,0.96451265,0.9652823,ERCOT,7X16
0.931027,12,9,False,South,0.95909023,0.9707397,ERCOT,7X16
0.91420877,12,9,False,West,0.9774122,0.93533593,ERCOT,7X16
0.8752764,1,10,True,Houston,0.95571494,0.9158341,ERCOT,7X16
0.8752764,1,10,True,North,0.9556753,0.91587216,ERCOT,7X16
0.8752764,1,10,True,Pan,0.9542344,0.9172551,ERCOT,7X16
0.8752764,1,10,True,South,0.95571494,0.9158341,ERCOT,7X16
0.8695147,1,10,True,West,0.95498806,0.91049796,ERCOT,7X16
1.3488468,1,10,False,Houston,0.95571494,1.4113485,ERCOT,7X16
1.3488468,1,10,False,North,0.9556753,1.411407,ERCOT,7X16
1.3488468,1,10,False,Pan,0.9542344,1.4135382,ERCOT,7X16
1.3488468,1,10,False,South,0.95571494,1.4113485,ERCOT,7X16
1.3488468,1,10,False,West,0.95498806,1.4124227,ERCOT,7X16
0.88679075,2,10,True,Houston,0.9414346,0.9419568,ERCOT,7X16
0.88679075,2,10,True,North,0.9414346,0.9419568,ERCOT,7X16
0.88679075,2,10,True,Pan,0.92091423,0.96294606,ERCOT,7X16
0.88679075,2,10,True,South,0.9414346,0.9419568,ERCOT,7X16
0.88102907,2,10,True,West,0.93489075,0.9423872,ERCOT,7X16
1.6863042,2,10,False,Houston,0.9414346,1.791207,ERCOT,7X16
1.6863042,2,10,False,North,0.9414346,1.791207,ERCOT,7X16
1.6863042,2,10,False,Pan,0.92091423,1.8311198,ERCOT,7X16
1.6863042,2,10,False,South,0.9414346,1.791207,ERCOT,7X16
1.6863042,2,10,False,West,0.93489075,1.8037447,ERCOT,7X16
0.77594554,3,10,True,Houston,0.969814,0.8000973,ERCOT,7X16
0.77594554,3,10,True,North,0.9706504,0.79940784,ERCOT,7X16
0.77594554,3,10,True,Pan,0.9982429,0.7773113,ERCOT,7X16
0.77594554,3,10,True,South,0.9706504,0.79940784,ERCOT,7X16
0.77018386,3,10,True,West,0.9772634,0.7881026,ERCOT,7X16
0.893459,3,10,False,Houston,0.969814,0.9212684,ERCOT,7X16
0.893459,3,10,False,North,0.9706504,0.9204746,ERCOT,7X16
0.893459,3,10,False,Pan,0.9982429,0.8950317,ERCOT,7X16
0.893459,3,10,False,South,0.9706504,0.9204746,ERCOT,7X16
0.8766408,3,10,False,West,0.9772634,0.8970364,ERCOT,7X16
0.80006987,4,10,True,Houston,0.9742145,0.8212461,ERCOT,7X16
0.80006987,4,10,True,North,0.97560173,0.8200784,ERCOT,7X16
0.80006987,4,10,True,Pan,0.96982884,0.8249599,ERCOT,7X16
0.80006987,4,10,True,South,0.97560173,0.8200784,ERCOT,7X16
0.80006987,4,10,True,West,0.99613786,0.8031718,ERCOT,7X16
0.85009646,4,10,False,Houston,0.9742145,0.8725968,ERCOT,7X16
0.85009646,4,10,False,North,0.97560173,0.87135607,ERCOT,7X16
0.85009646,4,10,False,Pan,0.96982884,0.87654275,ERCOT,7X16
0.85009646,4,10,False,South,0.97560173,0.87135607,ERCOT,7X16
0.83327824,4,10,False,West,0.99613786,0.8365089,ERCOT,7X16
0.6341078,5,10,True,Houston,0.91842383,0.6904305,ERCOT,7X16
0.6341078,5,10,True,North,0.9259486,0.6848197,ERCOT,7X16
0.6341078,5,10,True,Pan,0.91974765,0.68943673,ERCOT,7X16
0.6341078,5,10,True,South,0.9259486,0.6848197,ERCOT,7X16
0.6341078,5,10,True,West,0.9280842,0.6832439,ERCOT,7X16
0.8294402,5,10,False,Houston,0.91842383,0.90311265,ERCOT,7X16
0.8294402,5,10,False,North,0.9259486,0.8957734,ERCOT,7X16
0.8294402,5,10,False,Pan,0.91974765,0.9018128,ERCOT,7X16
0.8294402,5,10,False,South,0.9259486,0.8957734,ERCOT,7X16
0.81262195,5,10,False,West,0.9280842,0.87559074,ERCOT,7X16
0.62723005,6,10,True,Houston,0.9331908,0.6721348,ERCOT,7X16
0.62723005,6,10,True,North,0.9387619,0.6681461,ERCOT,7X16
0.62723005,6,10,True,Pan,0.9341752,0.6714266,ERCOT,7X16
0.62723005,6,10,True,South,0.9388954,0.66805106,ERCOT,7X16
0.62723005,6,10,True,West,0.93868357,0.6682018,ERCOT,7X16
0.7442575,6,10,False,Houston,0.9331908,0.79754055,ERCOT,7X16
0.7442575,6,10,False,North,0.9387619,0.7928075,ERCOT,7X16
0.7442575,6,10,False,Pan,0.9341752,0.7967001,ERCOT,7X16
0.7442575,6,10,False,South,0.9388954,0.7926948,ERCOT,7X16
0.7274393,6,10,False,West,0.93868357,0.7749569,ERCOT,7X16
0.62723005,7,10,True,Houston,0.9367292,0.6695959,ERCOT,7X16
0.62723005,7,10,True,North,0.9396787,0.6674941,ERCOT,7X16
0.62723005,7,10,True,Pan,0.9352057,0.6706867,ERCOT,7X16
0.62723005,7,10,True,South,0.9414068,0.6662689,ERCOT,7X16
0.62723005,7,10,True,West,0.93930453,0.6677601,ERCOT,7X16
0.7442575,7,10,False,Houston,0.9367292,0.79452795,ERCOT,7X16
0.7442575,7,10,False,North,0.9396787,0.79203403,ERCOT,7X16
0.7442575,7,10,False,Pan,0.9352057,0.79582226,ERCOT,7X16
0.7442575,7,10,False,South,0.9414068,0.79058015,ERCOT,7X16
0.7274393,7,10,False,West,0.93930453,0.7744446,ERCOT,7X16
0.62723005,8,10,True,Houston,0.93553686,0.6704493,ERCOT,7X16
0.62723005,8,10,True,North,0.9384865,0.6683421,ERCOT,7X16
0.62723005,8,10,True,Pan,0.93401337,0.6715429,ERCOT,7X16
0.62723005,8,10,True,South,0.94008094,0.66720855,ERCOT,7X16
0.62723005,8,10,True,West,0.93797874,0.6687039,ERCOT,7X16
0.7442575,8,10,False,Houston,0.93553686,0.7955406,ERCOT,7X16
0.7442575,8,10,False,North,0.9384865,0.79304016,ERCOT,7X16
0.7442575,8,10,False,Pan,0.93401337,0.79683816,ERCOT,7X16
0.7442575,8,10,False,South,0.94008094,0.7916951,ERCOT,7X16
0.7274393,8,10,False,West,0.93797874,0.7755392,ERCOT,7X16
0.6282017,9,10,True,Houston,0.92635155,0.6781461,ERCOT,7X16
0.6282017,9,10,True,North,0.9293012,0.6759937,ERCOT,7X16
0.6282017,9,10,True,Pan,0.92482805,0.6792633,ERCOT,7X16
0.6282017,9,10,True,South,0.9308956,0.6748358,ERCOT,7X16
0.6282017,9,10,True,West,0.92879343,0.6763632,ERCOT,7X16
0.7442575,9,10,False,Houston,0.92635155,0.80342877,ERCOT,7X16
0.7442575,9,10,False,North,0.9293012,0.80087864,ERCOT,7X16
0.7442575,9,10,False,Pan,0.92482805,0.8047523,ERCOT,7X16
0.7442575,9,10,False,South,0.9308956,0.79950696,ERCOT,7X16
0.7274393,9,10,False,West,0.92879343,0.7832089,ERCOT,7X16
0.8481176,10,10,True,Houston,0.97040004,0.8739876,ERCOT,7X16
0.8481176,10,10,True,North,0.97043544,0.8739557,ERCOT,7X16
0.853818,10,10,True,Pan,0.9493038,0.8994149,ERCOT,7X16
0.84521085,10,10,True,South,0.9733362,0.86836475,ERCOT,7X16
0.8424682,10,10,True,West,0.9762663,0.86294913,ERCOT,7X16
0.818465,10,10,False,Houston,0.97040004,0.8434305,ERCOT,7X16
0.818465,10,10,False,North,0.97043544,0.84339976,ERCOT,7X16
0.818465,10,10,False,Pan,0.9493038,0.8621739,ERCOT,7X16
0.81555825,10,10,False,South,0.9733362,0.8378998,ERCOT,7X16
0.7959974,10,10,False,West,0.9762663,0.8153486,ERCOT,7X16
1.0497313,11,10,True,Houston,0.99537927,1.0546043,ERCOT,7X16
1.0497313,11,10,True,North,0.99545974,1.054519,ERCOT,7X16
1.1128274,11,10,True,Pan,1.029411,1.0810332,ERCOT,7X16
1.0468246,11,10,True,South,0.9958511,1.0511858,ERCOT,7X16
1.0440819,11,10,True,West,1.019498,1.0241138,ERCOT,7X16
0.8257181,11,10,False,Houston,0.99537927,0.8295512,ERCOT,7X16
0.8257181,11,10,False,North,0.99545974,0.82948416,ERCOT,7X16
0.8257181,11,10,False,Pan,1.029411,0.80212677,ERCOT,7X16
0.82281137,11,10,False,South,0.9958511,0.82623935,ERCOT,7X16
0.8032505,11,10,False,West,1.019498,0.7878882,ERCOT,7X16
0.7974556,12,10,True,Houston,0.95762986,0.8327389,ERCOT,7X16
0.7974556,12,10,True,North,0.9576416,0.8327287,ERCOT,7X16
0.8043607,12,10,True,Pan,0.96451265,0.8339556,ERCOT,7X16
0.7974556,12,10,True,South,0.95909023,0.8314709,ERCOT,7X16
0.7954145,12,10,True,West,0.9774122,0.81379634,ERCOT,7X16
0.81403,12,10,False,Houston,0.95762986,0.8500466,ERCOT,7X16
0.81403,12,10,False,North,0.9576416,0.85003614,ERCOT,7X16
0.8119889,12,10,False,Pan,0.96451265,0.8418644,ERCOT,7X16
0.81403,12,10,False,South,0.95909023,0.84875226,ERCOT,7X16
0.79517066,12,10,False,West,0.9774122,0.8135469,ERCOT,7X16
0.8285126,1,11,True,Houston,0.95571494,0.8669035,ERCOT,7X16
0.8285126,1,11,True,North,0.9556753,0.8669394,ERCOT,7X16
0.8285126,1,11,True,Pan,0.9542344,0.8682485,ERCOT,7X16
0.8285126,1,11,True,South,0.95571494,0.8669035,ERCOT,7X16
0.807012,1,11,True,West,0.95498806,0.8450493,ERCOT,7X16
1.0629109,1,11,False,Houston,0.95571494,1.1121631,ERCOT,7X16
1.0629109,1,11,False,North,0.9556753,1.1122092,ERCOT,7X16
1.0629109,1,11,False,Pan,0.9542344,1.1138886,ERCOT,7X16
1.0629109,1,11,False,South,0.95571494,1.1121631,ERCOT,7X16
1.0601312,1,11,False,West,0.95498806,1.1100988,ERCOT,7X16
0.82946306,2,11,True,Houston,0.9414346,0.88106287,ERCOT,7X16
0.82946306,2,11,True,North,0.9414346,0.88106287,ERCOT,7X16
0.82946306,2,11,True,Pan,0.92091423,0.90069526,ERCOT,7X16
0.82946306,2,11,True,South,0.9414346,0.88106287,ERCOT,7X16
0.80883807,2,11,True,West,0.93489075,0.8651686,ERCOT,7X16
1.0790192,2,11,False,Houston,0.9414346,1.1461436,ERCOT,7X16
1.0790192,2,11,False,North,0.9414346,1.1461436,ERCOT,7X16
1.0790192,2,11,False,Pan,0.92091423,1.1716826,ERCOT,7X16
1.0790192,2,11,False,South,0.9414346,1.1461436,ERCOT,7X16
1.0582168,2,11,False,West,0.93489075,1.131915,ERCOT,7X16
0.76164365,3,11,True,Houston,0.969814,0.7853502,ERCOT,7X16
0.76164365,3,11,True,North,0.9706504,0.7846735,ERCOT,7X16
0.76164365,3,11,True,Pan,0.9982429,0.7629843,ERCOT,7X16
0.76164365,3,11,True,South,0.9706504,0.7846735,ERCOT,7X16
0.74101865,3,11,True,West,0.9772634,0.7582589,ERCOT,7X16
0.84520215,3,11,False,Houston,0.969814,0.87150955,ERCOT,7X16
0.84520215,3,11,False,North,0.9706504,0.8707586,ERCOT,7X16
0.84520215,3,11,False,Pan,0.9982429,0.8466899,ERCOT,7X16
0.84520215,3,11,False,South,0.9706504,0.8707586,ERCOT,7X16
0.8075816,3,11,False,West,0.9772634,0.8263705,ERCOT,7X16
0.8060153,4,11,True,Houston,0.9742145,0.82734895,ERCOT,7X16
0.8060153,4,11,True,North,0.97560173,0.8261725,ERCOT,7X16
0.8060153,4,11,True,Pan,0.96982884,0.8310903,ERCOT,7X16
0.8060153,4,11,True,South,0.97560173,0.8261725,ERCOT,7X16
0.8027324,4,11,True,West,0.99613786,0.8058447,ERCOT,7X16
0.8361346,4,11,False,Houston,0.9742145,0.8582654,ERCOT,7X16
0.8361346,4,11,False,North,0.97560173,0.85704505,ERCOT,7X16
0.8361346,4,11,False,Pan,0.96982884,0.86214656,ERCOT,7X16
0.8361346,4,11,False,South,0.97560173,0.85704505,ERCOT,7X16
0.8100945,4,11,False,West,0.99613786,0.8132353,ERCOT,7X16
0.65171164,5,11,True,Houston,0.91842383,0.70959795,ERCOT,7X16
0.65171164,5,11,True,North,0.9259486,0.7038313,ERCOT,7X16
0.65171164,5,11,True,Pan,0.91974765,0.70857656,ERCOT,7X16
0.65171164,5,11,True,South,0.9259486,0.7038313,ERCOT,7X16
0.65171164,5,11,True,West,0.9280842,0.7022118,ERCOT,7X16
0.8294402,5,11,False,Houston,0.91842383,0.90311265,ERCOT,7X16
0.8294402,5,11,False,North,0.9259486,0.8957734,ERCOT,7X16
0.8294402,5,11,False,Pan,0.91974765,0.9018128,ERCOT,7X16
0.8294402,5,11,False,South,0.9259486,0.8957734,ERCOT,7X16
0.81262195,5,11,False,West,0.9280842,0.87559074,ERCOT,7X16
0.64483386,6,11,True,Houston,0.9331908,0.6909989,ERCOT,7X16
0.64483386,6,11,True,North,0.9387619,0.68689823,ERCOT,7X16
0.64483386,6,11,True,Pan,0.9341752,0.6902708,ERCOT,7X16
0.64483386,6,11,True,South,0.9388954,0.68680054,ERCOT,7X16
0.64483386,6,11,True,West,0.93868357,0.6869555,ERCOT,7X16
0.7442575,6,11,False,Houston,0.9331908,0.79754055,ERCOT,7X16
0.7442575,6,11,False,North,0.9387619,0.7928075,ERCOT,7X16
0.7442575,6,11,False,Pan,0.9341752,0.7967001,ERCOT,7X16
0.7442575,6,11,False,South,0.9388954,0.7926948,ERCOT,7X16
0.7274393,6,11,False,West,0.93868357,0.7749569,ERCOT,7X16
0.64483386,7,11,True,Houston,0.9367292,0.68838876,ERCOT,7X16
0.64483386,7,11,True,North,0.9396787,0.68622804,ERCOT,7X16
0.64483386,7,11,True,Pan,0.9352057,0.68951017,ERCOT,7X16
0.64483386,7,11,True,South,0.9414068,0.68496835,ERCOT,7X16
0.64483386,7,11,True,West,0.93930453,0.6865014,ERCOT,7X16
0.7442575,7,11,False,Houston,0.9367292,0.79452795,ERCOT,7X16
0.7442575,7,11,False,North,0.9396787,0.79203403,ERCOT,7X16
0.7442575,7,11,False,Pan,0.9352057,0.79582226,ERCOT,7X16
0.7442575,7,11,False,South,0.9414068,0.79058015,ERCOT,7X16
0.7274393,7,11,False,West,0.93930453,0.7744446,ERCOT,7X16
0.64483386,8,11,True,Houston,0.93553686,0.68926615,ERCOT,7X16
0.64483386,8,11,True,North,0.9384865,0.68709975,ERCOT,7X16
0.64483386,8,11,True,Pan,0.93401337,0.6903904,ERCOT,7X16
0.64483386,8,11,True,South,0.94008094,0.6859344,ERCOT,7X16
0.64483386,8,11,True,West,0.93797874,0.68747175,ERCOT,7X16
0.7442575,8,11,False,Houston,0.93553686,0.7955406,ERCOT,7X16
0.7442575,8,11,False,North,0.9384865,0.79304016,ERCOT,7X16
0.7442575,8,11,False,Pan,0.93401337,0.79683816,ERCOT,7X16
0.7442575,8,11,False,South,0.94008094,0.7916951,ERCOT,7X16
0.7274393,8,11,False,West,0.93797874,0.7755392,ERCOT,7X16
0.64580554,9,11,True,Houston,0.92635155,0.6971495,ERCOT,7X16
0.64580554,9,11,True,North,0.9293012,0.69493675,ERCOT,7X16
0.64580554,9,11,True,Pan,0.92482805,0.698298,ERCOT,7X16
0.64580554,9,11,True,South,0.9308956,0.69374645,ERCOT,7X16
0.64580554,9,11,True,West,0.92879343,0.6953167,ERCOT,7X16
0.7442575,9,11,False,Houston,0.92635155,0.80342877,ERCOT,7X16
0.7442575,9,11,False,North,0.9293012,0.80087864,ERCOT,7X16
0.7442575,9,11,False,Pan,0.92482805,0.8047523,ERCOT,7X16
0.7442575,9,11,False,South,0.9308956,0.79950696,ERCOT,7X16
0.7274393,9,11,False,West,0.92879343,0.7832089,ERCOT,7X16
0.8481176,10,11,True,Houston,0.97040004,0.8739876,ERCOT,7X16
0.8481176,10,11,True,North,0.97043544,0.8739557,ERCOT,7X16
0.853818,10,11,True,Pan,0.9493038,0.8994149,ERCOT,7X16
0.84521085,10,11,True,South,0.9733362,0.86836475,ERCOT,7X16
0.8424682,10,11,True,West,0.9762663,0.86294913,ERCOT,7X16
0.818465,10,11,False,Houston,0.97040004,0.8434305,ERCOT,7X16
0.818465,10,11,False,North,0.97043544,0.84339976,ERCOT,7X16
0.818465,10,11,False,Pan,0.9493038,0.8621739,ERCOT,7X16
0.81555825,10,11,False,South,0.9733362,0.8378998,ERCOT,7X16
0.7959974,10,11,False,West,0.9762663,0.8153486,ERCOT,7X16
0.9029731,11,11,True,Houston,0.99537927,0.9071649,ERCOT,7X16
0.9029731,11,11,True,North,0.99545974,0.90709156,ERCOT,7X16
1.048457,11,11,True,Pan,1.029411,1.0185019,ERCOT,7X16
0.9000664,11,11,True,South,0.9958511,0.9038162,ERCOT,7X16
0.8973237,11,11,True,West,1.019498,0.88016236,ERCOT,7X16
0.8257181,11,11,False,Houston,0.99537927,0.8295512,ERCOT,7X16
